bat_speed,impact_height,ball_length,ball_line,timing,front_foot,shot_type
82.07,46.58,4.941,12.02,0.3953,1,defensive
91.25,61.3,7.266,8.95,0.5787,0,pull
60.03,41.13,3.554,-55.64,0.712,1,flick
62.63,6.96,5.075,-18.78,0.5355,0,defensive
78.55,78.28,5.848,83.2,0.6746,0,cut
96.15,59.35,7.47,-27.56,0.6221,0,pull
76.26,50.96,4.206,-32.9,0.6683,1,flick
83.91,65.46,6.74,77.14,0.6488,0,cut
87.89,35.79,3.805,-24.65,0.9019,1,flick
51.25,67.7,5.06,4.17,0.4228,1,defensive
84.3,31.66,4.604,1.77,0.7172,1,defensive
116.31,92.6,6.471,-42.92,0.6631,1,pull
83.93,34.94,3.906,64.91,0.9373,1,cover_drive
120.88,37.74,2.697,5.41,0.512,1,straight_drive
75.44,47.58,2.395,51.76,0.323,1,defensive
92.37,48.26,3.746,33.5,0.7062,1,straight_drive
109.56,49.53,4.544,-32.22,0.7633,1,flick
105.3,40.39,3.188,24.35,0.5378,1,straight_drive
96.11,54.55,7.438,-26.12,0.6978,1,pull
90.36,89.86,6.991,-5.76,0.6884,0,pull
108.17,77.32,6.26,-0.5,0.6931,0,pull
83.32,59.57,3.393,-1.89,0.6742,0,defensive
94.79,83.68,6.819,-62.98,0.4601,0,pull
93.32,52.69,3.286,-70.18,0.7892,0,flick
94.36,34.72,3.068,13.84,0.6999,1,straight_drive
94.12,40.01,2.705,0.16,0.951,1,straight_drive
87.37,52.85,3.01,64.31,0.6805,1,cover_drive
73.82,74.65,4.7,-61.08,0.5619,1,flick
86.17,30.87,3.792,-41.78,0.6951,0,flick
80.75,37.74,3.075,22.71,0.659,1,defensive
107.26,45.47,3.097,-10.7,0.7212,1,straight_drive
107.71,65.02,6.325,-48.92,0.5809,0,pull
96.77,36.8,3.712,43.29,0.8197,1,cover_drive
84.94,44.59,3.24,-30.52,0.8627,1,flick
111.68,63.74,3.936,-55.68,0.8477,0,flick
86.0,42.82,2.797,37.86,0.5704,1,cover_drive
85.65,37.9,3.26,-5.77,0.9284,1,straight_drive
115.15,62.35,5.678,70.04,0.611,1,cut
102.31,51.16,4.634,-18.82,0.8149,1,flick
100.38,59.13,3.486,15.13,0.7494,1,straight_drive
73.01,23.69,3.907,-59.97,0.6782,1,flick
94.31,25.44,3.152,40.56,0.7227,1,cover_drive
62.7,15.6,5.536,27.59,0.4237,1,defensive
91.93,25.12,2.834,-21.57,0.832,1,straight_drive
91.24,35.1,2.604,72.44,0.8038,1,cover_drive
96.77,9.83,3.082,49.85,0.8929,1,cover_drive
111.14,59.96,4.189,-20.78,0.6567,0,flick
99.4,34.47,3.383,47.06,0.8622,1,cover_drive
112.54,59.96,7.518,-21.46,0.7691,0,pull
83.33,57.54,4.986,67.06,0.7436,1,cut
70.69,39.39,4.283,-66.66,0.8637,0,flick
97.06,79.41,6.265,29.18,0.4156,1,pull
83.25,0.0,3.575,-8.66,0.6725,1,defensive
98.59,62.65,6.647,57.41,0.728,0,cut
93.24,38.79,3.151,-36.51,0.7382,0,flick
67.76,56.56,5.171,-2.34,0.716,1,defensive
84.23,50.65,2.064,12.27,0.7376,1,straight_drive
80.15,40.57,4.252,-51.93,0.6515,0,flick
111.86,33.32,2.524,34.82,0.6381,1,straight_drive
84.65,13.63,3.063,75.34,0.7288,0,cover_drive
94.29,58.25,3.901,-22.06,0.4415,0,flick
110.33,47.16,5.985,-7.03,0.7983,0,pull
91.66,36.22,4.104,69.13,0.6721,1,cover_drive
71.43,66.74,4.642,-10.43,0.4655,1,defensive
85.58,35.57,3.516,21.21,0.8751,1,straight_drive
98.83,44.55,3.254,70.1,0.6041,1,cover_drive
90.39,74.92,5.261,39.18,0.743,0,cut
102.89,68.27,6.05,-9.22,0.4379,0,pull
97.89,49.03,4.189,-46.68,0.7558,1,flick
93.4,40.94,3.015,11.99,0.6416,0,straight_drive
76.91,43.4,3.746,-28.1,0.5363,0,flick
91.83,34.93,4.944,-12.73,0.682,1,defensive
100.87,38.94,3.77,108.44,0.784,1,cover_drive
99.93,49.36,4.247,-53.47,0.4744,0,flick
85.78,46.69,6.289,78.63,0.6505,0,cut
97.85,48.74,3.522,-54.96,0.8465,0,flick
78.04,67.45,3.417,-20.3,0.8515,0,flick
60.15,36.92,3.777,-7.15,0.7562,1,flick
69.41,65.16,7.436,-11.11,0.8362,0,pull
92.72,59.11,6.57,-47.3,0.5044,1,pull
71.66,35.82,2.742,10.3,0.858,1,cover_drive
96.99,48.0,4.247,-50.96,0.7797,0,flick
97.07,90.32,6.222,47.2,0.5463,0,cut
86.59,46.18,3.907,-52.56,0.8763,1,flick
64.4,39.66,2.963,-1.58,0.8271,1,flick
97.4,61.95,4.732,39.31,0.6239,0,cut
63.37,30.33,3.491,3.78,0.5191,1,defensive
95.85,39.02,4.251,35.75,0.6722,0,defensive
94.21,43.57,6.082,50.07,0.433,1,cut
78.61,62.17,5.997,44.8,0.7005,0,cut
68.39,55.28,3.19,-22.14,0.8086,1,defensive
82.47,83.52,6.611,65.49,0.7468,0,cut
90.66,43.09,6.816,90.85,0.88,0,cut
70.25,86.57,6.241,118.18,0.4874,0,cut
94.14,58.49,6.893,73.57,0.7442,0,cut
84.59,34.41,2.296,78.56,0.861,1,cover_drive
75.44,43.59,5.874,37.74,0.4485,1,defensive
76.92,77.09,4.838,-22.58,0.7066,1,flick
76.05,42.26,2.905,-0.29,0.8069,1,straight_drive
84.29,54.07,4.139,-46.69,0.6348,1,flick
77.01,91.94,7.267,-2.86,0.8396,0,pull
85.8,18.07,2.736,-4.12,0.8363,1,straight_drive
94.8,91.12,6.308,69.88,0.8162,0,cut
100.29,39.55,3.888,39.49,0.7384,1,straight_drive
66.45,69.92,6.363,102.2,0.6213,0,cut
82.24,27.23,4.379,-70.86,0.7637,1,flick
91.44,21.19,2.974,78.58,0.7159,1,cover_drive
58.53,63.92,4.381,24.8,0.2526,0,defensive
115.98,59.22,6.532,-0.83,0.6011,1,pull
98.56,52.72,2.833,10.29,0.5033,1,straight_drive
81.31,57.21,5.952,-9.31,0.6788,0,pull
120.48,57.33,6.34,-0.95,0.6832,0,pull
85.23,59.53,6.159,72.55,0.7342,0,cut
90.59,79.48,6.565,-39.0,0.5958,0,pull
62.97,59.56,3.956,5.32,0.2909,1,defensive
92.79,64.2,6.251,-22.41,0.5108,0,pull
65.47,20.56,3.55,58.57,0.4955,0,defensive
85.13,80.41,6.824,87.71,0.7712,0,cut
108.12,42.71,2.712,43.18,0.8091,1,straight_drive
69.34,18.51,4.092,-9.3,0.8225,1,defensive
98.05,25.97,3.341,75.17,0.7204,1,cover_drive
74.18,37.91,2.329,2.89,0.8114,1,straight_drive
47.99,54.15,5.107,25.5,0.4709,1,defensive
86.47,47.1,5.266,11.83,0.9251,1,cut
81.0,42.55,2.929,18.49,0.5794,1,straight_drive
75.05,52.94,3.636,30.96,0.2316,1,defensive
70.03,24.38,3.835,-20.54,0.8084,0,defensive
85.49,79.52,6.543,76.56,0.564,0,cut
83.82,25.54,3.024,-79.35,0.8494,1,flick
69.17,43.21,2.641,-34.56,0.8327,0,flick
102.6,28.41,3.045,37.74,1.0,1,cover_drive
75.64,39.7,4.071,11.54,0.89,1,defensive
97.18,47.32,3.001,41.6,0.702,1,straight_drive
87.89,53.46,6.456,-6.17,0.7861,0,pull
99.48,46.19,3.337,-77.65,0.6089,0,flick
97.73,41.44,3.254,22.87,0.6678,1,cover_drive
83.42,79.84,3.292,-74.63,0.9294,0,flick
96.64,72.19,5.653,-39.85,0.6703,1,pull
86.27,51.83,2.78,21.63,0.8517,1,straight_drive
60.93,74.25,6.291,24.22,0.7586,1,cut
90.98,28.92,3.15,77.71,0.7951,1,cover_drive
104.4,34.9,3.348,-7.57,0.8142,0,straight_drive
68.21,39.53,2.27,23.71,0.5325,0,defensive
100.75,50.31,3.473,-92.11,0.9594,1,flick
78.14,20.93,4.261,17.47,0.3334,1,defensive
108.1,18.46,2.639,77.82,0.8034,1,cover_drive
102.5,102.35,6.479,10.02,0.8668,0,pull
86.45,37.55,4.134,-14.9,0.6805,0,defensive
87.29,50.75,3.438,60.76,0.4966,1,defensive
98.77,45.37,6.73,50.76,0.7255,0,cut
104.78,54.61,4.564,-40.92,0.7024,1,flick
108.76,19.89,3.886,-35.98,0.7127,0,flick
98.28,95.26,7.566,24.22,0.7341,1,pull
115.84,50.64,3.854,-26.34,0.8866,1,flick
100.65,48.24,2.77,-68.3,0.7915,1,flick
101.59,55.27,3.274,20.42,0.5676,1,straight_drive
79.87,64.62,6.209,96.02,0.8261,0,cut
91.24,59.96,6.297,36.46,0.8757,0,pull
94.13,39.04,3.243,46.17,0.6041,1,cover_drive
112.84,55.37,2.856,22.06,0.9678,1,straight_drive
91.53,35.35,3.098,-3.74,0.837,1,straight_drive
87.57,78.84,6.068,77.73,0.8331,0,cut
82.63,27.19,4.479,12.49,0.3118,1,defensive
101.79,21.67,2.908,21.42,0.7412,1,cover_drive
58.65,47.12,4.341,-49.82,0.7911,1,flick
106.13,59.11,2.758,48.88,1.0,1,cover_drive
111.68,45.54,3.41,42.84,0.8936,1,cover_drive
62.96,67.09,6.244,124.43,0.7192,1,cut
70.63,45.81,1.365,4.7,0.5219,1,defensive
104.52,82.25,6.655,5.49,0.6554,1,pull
91.28,41.6,2.828,77.99,0.8731,1,cover_drive
107.76,40.47,3.236,39.07,0.9222,0,straight_drive
110.95,16.22,4.659,-39.05,0.5309,1,defensive
96.28,53.85,3.637,-45.2,0.7047,1,flick
85.58,84.27,5.915,98.16,0.7094,1,cut
77.47,49.55,3.29,32.29,0.6588,1,straight_drive
84.85,6.87,2.269,47.59,0.697,1,cover_drive
105.39,29.51,2.678,7.47,0.6932,1,straight_drive
90.77,32.96,2.612,22.84,0.9753,1,cover_drive
97.03,26.49,1.536,34.43,0.5583,0,defensive
82.41,84.53,6.781,-13.56,0.7146,0,pull
74.52,59.94,2.738,-22.84,0.7268,1,flick
110.62,74.49,4.306,-3.37,0.4034,1,pull
97.91,46.53,2.978,23.18,0.7515,1,straight_drive
104.65,69.02,6.327,-49.03,0.7107,0,pull
91.71,42.82,2.595,-45.81,0.6822,1,flick
83.8,21.24,3.108,85.2,0.7998,1,cover_drive
94.19,0.42,5.751,-6.84,0.7796,0,defensive
99.04,49.41,3.064,-75.67,0.5118,1,flick
83.16,34.92,3.631,-62.99,0.6573,1,flick
97.76,53.71,4.462,-77.7,0.7027,1,flick
106.48,22.0,3.402,-35.92,0.7957,0,flick
100.53,33.27,4.452,66.87,0.3856,1,defensive
55.75,36.15,4.915,5.64,0.6171,0,defensive
77.41,57.42,7.371,65.08,0.9055,0,cut
98.36,40.63,2.985,5.25,0.7694,1,straight_drive
83.09,93.32,6.669,31.83,0.5249,1,cut
86.11,68.99,7.195,97.29,0.6913,0,cut
43.79,30.4,4.417,57.98,0.4449,0,defensive
88.76,90.86,6.416,94.8,0.6274,1,cut
89.09,19.15,3.995,70.72,0.7664,1,cover_drive
97.39,44.56,3.235,24.95,0.8221,1,straight_drive
102.54,44.74,6.672,108.86,0.5745,0,cut
95.69,14.33,3.573,27.72,0.5678,1,straight_drive
75.75,45.63,2.586,33.19,0.8246,1,defensive
92.47,16.18,2.409,45.67,0.4816,1,cover_drive
71.2,25.97,3.716,-43.96,0.6101,0,flick
101.9,22.09,2.544,35.72,0.5073,1,cover_drive
92.09,30.22,1.829,40.44,0.5743,1,straight_drive
96.88,58.16,6.187,88.61,0.6175,0,cut
68.73,33.91,3.316,33.69,0.4739,0,defensive
114.35,63.09,6.809,22.46,0.7383,1,pull
75.36,67.33,4.107,38.49,0.3131,1,defensive
90.34,62.54,4.199,-68.64,0.8982,0,flick
81.23,18.62,2.978,55.11,0.5225,1,cover_drive
93.81,28.99,3.216,79.66,0.7928,1,cover_drive
74.07,75.64,6.577,-22.71,0.7463,0,pull
80.42,20.78,3.558,7.41,0.1529,0,defensive
72.78,18.86,3.61,25.05,0.4694,0,defensive
91.09,61.33,6.115,-19.14,0.4448,0,pull
89.44,15.02,3.949,-49.91,0.7378,1,flick
94.44,45.13,4.131,-44.96,0.9809,1,flick
74.72,81.98,6.539,95.24,0.8088,0,cut
101.25,46.63,2.989,-47.26,0.8698,1,flick
88.63,20.03,3.516,70.17,0.7638,1,cover_drive
107.4,59.7,7.195,27.89,0.853,1,pull
91.48,43.0,2.934,47.57,0.4789,1,cover_drive
107.13,27.53,2.09,53.97,0.8222,1,cover_drive
94.55,25.7,4.355,-23.3,0.3654,1,defensive
83.01,63.14,5.675,-5.84,0.8582,0,pull
70.72,83.74,5.634,42.9,0.7015,0,cut
82.74,30.5,3.205,62.31,0.6256,1,cover_drive
90.93,58.62,2.277,19.94,0.5456,1,straight_drive
84.3,52.39,2.944,39.99,0.8155,1,cover_drive
101.38,24.67,4.307,35.09,0.6179,1,cover_drive
86.73,62.56,5.857,-12.81,0.5961,0,pull
111.59,42.09,3.931,-6.75,0.5631,1,straight_drive
95.72,25.86,2.568,41.71,0.6676,0,cover_drive
105.54,73.54,6.704,8.05,0.5925,1,pull
83.34,39.99,2.382,-4.39,0.6452,1,defensive
86.11,24.16,2.633,34.41,0.6322,1,straight_drive
120.98,39.85,3.668,85.9,0.6622,1,cover_drive
102.67,36.68,2.62,25.94,0.6746,1,cover_drive
103.47,72.75,6.031,67.04,0.9456,0,cut
89.39,27.06,3.372,0.03,0.6261,1,straight_drive
101.29,75.31,5.126,63.51,0.5479,0,cut
98.28,52.61,5.494,-16.0,0.715,1,pull
84.07,58.69,3.589,-29.85,0.7241,1,flick
101.48,32.56,3.625,24.76,0.9158,1,straight_drive
101.25,37.24,3.549,14.56,0.7341,1,straight_drive
100.51,67.52,7.797,-26.71,0.7548,0,pull
71.54,58.46,3.946,-42.63,0.8058,1,flick
76.6,44.79,4.672,9.65,0.6294,1,defensive
75.66,30.9,4.385,19.03,0.7499,1,defensive
87.06,48.37,3.388,-49.38,0.697,1,flick
85.21,12.13,3.093,15.76,0.8126,1,straight_drive
116.59,71.68,6.424,-30.18,0.8493,1,pull
64.31,26.32,4.807,20.38,0.3793,1,defensive
78.08,30.76,3.285,66.1,0.8714,1,cover_drive
67.7,48.14,3.5,96.72,0.7048,1,defensive
87.85,54.04,6.51,34.78,0.7785,0,cut
102.31,68.12,6.565,-37.35,0.6683,1,pull
85.53,29.12,3.546,0.4,0.5538,1,defensive
81.92,52.61,6.09,50.88,0.632,0,cut
102.3,79.5,7.184,-16.83,0.8854,0,pull
51.77,44.59,4.295,21.76,0.6926,1,defensive
98.52,42.37,4.002,70.4,0.925,1,cover_drive
71.21,28.91,3.857,72.84,0.6308,1,defensive
69.84,63.77,2.576,-13.72,0.5864,1,defensive
96.44,61.11,6.307,62.05,0.8283,1,cut
88.26,76.33,5.493,29.38,0.7915,0,cut
72.75,43.43,3.903,17.49,0.1926,1,defensive
71.07,79.17,6.626,86.4,0.7417,0,cut
99.75,78.74,5.707,69.77,0.7744,1,cut
100.87,24.63,3.416,15.26,0.9302,1,straight_drive
57.39,49.75,4.885,-13.07,0.7453,1,defensive
109.29,52.61,5.587,62.97,0.7433,0,cut
100.03,89.46,6.684,-12.69,0.5759,0,pull
111.17,34.33,1.907,27.0,0.7791,1,straight_drive
70.88,70.24,5.668,16.6,0.5228,0,cut
91.71,91.92,5.92,-51.09,0.7833,0,pull
83.05,41.61,3.873,-47.26,0.6561,1,flick
78.3,71.23,5.697,37.59,0.8502,0,cut
118.24,48.72,5.966,36.81,0.4114,0,pull
84.08,40.71,4.591,-14.66,0.2603,1,defensive
90.38,36.23,3.657,64.39,0.8762,1,cover_drive
87.01,40.06,3.909,-44.93,0.9136,0,flick
104.08,73.56,6.818,-8.27,0.7572,0,pull
78.72,77.58,6.335,98.41,0.7666,0,cut
77.19,81.35,7.366,34.43,0.8557,0,cut
90.19,32.16,3.889,58.31,0.7933,1,cover_drive
92.28,54.93,3.064,14.87,0.7027,1,straight_drive
82.29,54.47,6.229,-32.93,0.8396,1,pull
84.55,58.09,5.93,-11.52,0.8514,0,pull
109.38,78.3,7.119,3.76,0.6435,0,pull
77.33,41.64,4.967,27.78,0.7434,1,defensive
58.46,28.49,4.844,15.91,0.7106,0,defensive
89.78,66.58,6.388,54.4,0.8945,0,cut
112.48,34.83,3.311,-12.9,0.8521,1,straight_drive
97.29,21.53,3.114,71.17,0.705,1,cover_drive
98.3,80.18,6.759,-53.39,0.8763,0,pull
103.29,26.62,4.799,18.99,0.6553,1,defensive
98.88,63.39,5.084,0.17,0.6859,0,pull
92.28,41.88,3.089,-37.15,0.7,1,straight_drive
88.85,46.42,2.685,26.31,0.8757,1,straight_drive
109.3,52.9,2.638,-15.37,0.7775,1,straight_drive
105.78,49.7,3.583,25.79,0.7522,1,straight_drive
101.3,57.4,5.28,38.7,0.8327,1,cut
91.37,52.24,2.813,64.2,0.7664,1,cover_drive
79.57,43.5,4.29,-9.48,0.5562,1,defensive
107.92,36.9,2.522,-34.55,0.7386,1,flick
92.38,36.46,6.062,81.98,0.7219,1,cut
108.92,74.76,5.358,60.07,0.4743,0,cut
103.8,36.27,4.196,-3.09,0.588,0,flick
80.19,34.54,3.515,72.97,0.5356,1,cover_drive
79.27,50.46,3.855,40.73,0.1487,1,defensive
74.27,84.61,4.419,-53.15,0.708,0,flick
57.72,59.02,3.543,14.53,0.6425,1,defensive
84.06,59.33,6.913,65.07,0.6504,0,cut
107.68,74.63,7.688,-17.61,0.7465,0,pull
58.55,37.53,2.872,-3.09,1.0,1,straight_drive
118.71,83.56,5.075,50.51,0.8249,0,cut
97.61,42.1,2.453,32.32,0.7428,1,straight_drive
108.64,39.94,2.831,94.32,0.8194,1,cover_drive
85.1,22.5,3.68,35.86,0.7233,1,cover_drive
102.34,46.81,2.464,26.06,0.6182,1,straight_drive
78.89,70.57,7.086,30.52,1.0,0,cut
95.44,40.11,3.088,-79.18,0.9884,0,flick
96.28,32.2,3.476,11.04,0.8846,0,straight_drive
88.67,35.19,6.973,36.5,0.4207,0,pull
89.58,46.22,3.132,-18.55,0.6113,1,flick
103.41,71.59,6.158,86.21,0.5958,1,cut
98.85,13.97,2.875,36.93,0.6323,1,cover_drive
69.4,53.41,4.824,-8.59,0.6958,1,defensive
77.9,28.32,4.712,-36.16,0.8759,0,flick
98.6,45.1,2.85,14.75,0.7695,1,straight_drive
132.19,73.93,7.297,-39.07,0.8629,0,pull
90.51,21.48,2.93,76.83,0.7878,1,cover_drive
71.91,49.39,2.778,-7.26,0.8009,0,flick
88.87,66.37,6.986,-30.96,0.8499,0,pull
66.0,65.15,3.323,-0.28,0.5817,1,defensive
94.7,33.34,6.358,94.02,0.7784,1,cut
84.9,39.95,2.886,2.95,0.7127,1,straight_drive
100.25,7.88,3.207,115.64,0.7855,1,cover_drive
68.97,43.52,3.978,-27.91,0.6991,1,defensive
101.75,27.34,2.984,2.78,1.0,1,straight_drive
100.37,36.76,3.245,34.99,0.2196,0,defensive
114.63,100.23,7.121,-4.19,0.8082,0,pull
75.53,45.98,4.092,-26.47,0.7177,0,flick
79.38,43.1,3.809,5.53,0.7809,0,defensive
98.17,71.7,3.88,-34.5,0.5788,0,flick
112.68,29.21,3.522,35.99,0.6354,1,cover_drive
68.44,63.3,3.037,-70.42,0.7763,1,flick
54.13,27.35,4.895,-56.61,0.5208,0,defensive
90.37,26.44,3.233,7.14,0.8146,1,straight_drive
89.58,59.64,8.142,2.65,0.517,0,pull
86.97,31.99,4.423,30.0,0.5521,1,defensive
92.08,26.0,3.654,84.59,0.7423,1,cover_drive
97.57,57.49,3.263,39.2,0.6672,1,straight_drive
90.49,88.35,5.485,5.96,0.722,0,pull
88.69,113.15,5.926,77.8,0.6252,1,cut
106.36,62.34,5.453,44.54,0.7057,0,cut
77.05,22.07,4.093,24.12,0.5462,1,defensive
94.83,31.93,6.44,-6.84,0.4467,0,pull
77.2,70.53,2.773,-2.23,0.7535,1,straight_drive
88.55,64.45,5.064,73.96,0.7979,1,cut
74.22,9.25,4.59,6.13,0.3215,0,defensive
80.47,36.1,3.18,-39.28,0.8141,1,flick
88.3,41.61,3.068,6.26,0.4505,0,defensive
92.46,88.39,5.997,-31.94,0.65,0,pull
83.1,65.51,4.677,-22.77,0.6823,1,defensive
62.18,26.43,3.293,25.78,0.4153,1,defensive
93.13,52.66,3.76,6.33,0.6198,0,straight_drive
103.27,78.47,6.596,-16.17,0.8824,0,pull
97.91,88.71,7.405,-26.41,0.785,0,pull
114.25,89.08,6.478,106.51,0.7298,1,cut
111.08,51.68,5.049,28.4,0.7544,0,defensive
108.1,21.17,3.96,9.54,0.7297,1,straight_drive
84.06,46.72,3.24,-23.73,0.535,0,flick
74.48,65.25,6.064,77.0,0.5508,0,cut
77.61,63.75,5.929,56.15,1.0,0,cut
99.38,97.96,6.119,-1.45,0.912,0,pull
90.9,60.39,5.576,100.77,0.786,0,cut
103.99,56.63,6.267,69.26,0.6753,0,cut
97.16,51.11,3.336,-16.08,0.6191,1,straight_drive
97.08,39.72,3.02,-22.22,0.598,0,straight_drive
99.72,46.68,2.768,18.57,0.8662,1,cover_drive
92.21,56.38,4.986,72.39,0.9531,0,cut
93.43,54.4,3.74,14.6,0.8428,0,straight_drive
72.77,66.07,4.611,-29.49,0.7219,1,defensive
92.68,78.02,6.323,10.1,0.7629,0,pull
84.03,37.93,3.795,51.66,0.7594,1,cover_drive
104.57,78.58,6.661,61.75,0.5605,1,cut
100.04,24.06,3.073,-0.33,0.6363,1,flick
77.96,38.98,3.386,46.11,0.653,1,defensive
108.71,70.27,6.509,-7.17,0.6253,0,pull
106.42,39.63,3.504,26.54,0.8493,1,straight_drive
98.82,55.13,7.758,18.11,1.0,0,pull
95.53,42.18,3.183,74.35,0.7584,1,cover_drive
69.35,38.96,3.617,68.77,0.7131,1,cover_drive
93.06,28.43,3.795,16.46,0.6293,1,defensive
85.04,48.03,4.789,-9.26,0.6606,0,flick
89.13,107.5,6.025,12.53,0.588,0,pull
99.82,48.7,3.722,25.12,0.6817,0,straight_drive
74.89,36.56,3.339,-15.88,0.3261,1,defensive
77.45,98.52,5.451,90.03,0.7843,0,cut
83.78,39.89,5.53,4.07,0.746,1,defensive
72.56,27.21,4.293,-36.85,0.3247,0,defensive
86.81,66.93,3.713,-32.97,0.4124,0,flick
62.87,66.32,3.163,-54.13,0.3618,1,defensive
68.38,40.41,2.947,-72.52,0.8118,0,flick
80.76,62.91,3.818,60.75,0.7433,1,cover_drive
75.79,74.36,3.145,-65.0,0.7959,1,flick
96.42,61.32,2.667,9.01,0.6318,1,defensive
78.8,40.5,2.784,-73.17,0.7088,1,flick
97.31,30.15,2.6,10.2,0.6623,1,straight_drive
102.78,82.28,6.687,-43.24,0.7625,0,pull
93.66,44.54,2.908,41.11,0.7048,1,cover_drive
85.55,68.34,4.222,42.16,0.8637,1,straight_drive
76.14,48.54,2.59,3.83,0.542,1,defensive
103.92,40.5,3.363,30.33,0.9083,1,straight_drive
99.49,67.35,1.988,-4.96,0.646,1,straight_drive
70.85,51.13,3.217,-52.74,0.7359,1,flick
82.56,28.49,3.275,78.57,0.8253,1,cover_drive
104.02,91.14,5.209,31.97,0.9407,0,cut
94.43,17.18,2.777,59.21,0.8651,1,cover_drive
101.87,56.85,2.824,0.24,0.7371,1,straight_drive
97.38,68.75,6.194,51.3,0.7881,0,cut
91.84,35.43,2.392,48.86,0.8439,1,cover_drive
107.81,77.83,7.617,11.3,0.7013,0,pull
100.74,60.63,7.771,30.02,0.6526,0,pull
90.93,27.15,3.278,14.71,0.6408,1,straight_drive
88.55,66.43,5.609,23.27,0.752,0,cut
115.65,52.87,4.118,-41.21,0.7232,0,flick
108.51,37.34,3.486,32.36,0.7536,1,cover_drive
98.44,49.07,3.586,19.15,0.8424,0,straight_drive
100.54,91.87,6.506,6.21,0.5479,1,pull
119.96,82.14,8.458,-3.25,0.5521,0,pull
93.93,35.4,3.686,-12.57,0.8887,0,flick
92.56,38.15,2.158,-13.76,0.6772,1,straight_drive
89.62,72.43,3.975,-32.88,0.6847,0,flick
108.28,66.39,7.21,30.36,1.0,0,pull
105.67,49.32,3.445,69.52,0.6366,0,cover_drive
91.67,52.39,2.751,25.7,0.8648,1,straight_drive
84.82,63.56,3.98,4.25,0.5187,1,defensive
94.2,41.39,3.61,81.09,0.867,1,cover_drive
68.41,54.04,2.925,-8.08,0.869,1,flick
76.89,63.37,5.983,76.82,0.7639,0,cut
68.37,18.17,4.49,-23.97,0.4379,1,defensive
72.25,43.79,2.767,3.24,0.7585,0,straight_drive
99.38,97.2,7.87,27.35,0.7282,0,pull
96.69,22.01,3.38,25.11,0.6386,1,straight_drive
94.11,49.81,5.209,-8.11,0.4882,1,defensive
85.59,39.52,2.793,62.14,0.9497,1,cover_drive
80.95,82.7,5.533,88.18,0.5585,0,cut
76.15,44.58,3.46,29.88,0.4984,1,defensive
89.99,81.3,6.501,42.08,0.6274,0,cut
81.45,49.66,4.143,-69.47,0.5854,0,flick
84.66,33.27,2.927,87.32,0.9069,1,cover_drive
80.52,28.03,2.749,23.58,0.5586,1,cover_drive
106.41,88.35,6.176,-55.11,0.5934,1,pull
86.6,53.77,4.895,75.92,0.7604,0,cut
99.14,36.78,4.089,34.09,0.7596,1,cover_drive
104.26,104.29,6.202,-32.01,0.5057,0,pull
78.52,60.99,8.36,14.03,0.5926,0,pull
104.28,42.8,2.843,19.66,0.6973,1,cover_drive
77.26,58.95,3.679,-86.49,0.856,1,flick
68.66,95.38,6.113,66.31,0.7659,1,cut
72.64,42.73,4.233,-11.81,0.5229,0,defensive
108.19,42.36,4.252,-1.32,0.7121,0,flick
83.37,27.4,2.948,-6.84,0.6911,0,straight_drive
75.51,55.05,3.327,-50.36,0.916,1,flick
77.82,44.68,3.564,-5.6,0.7758,1,flick
96.15,48.42,4.247,34.39,0.7721,1,straight_drive
90.42,16.12,3.778,5.55,0.8474,1,straight_drive
69.12,57.39,3.491,51.89,0.0514,0,defensive
97.58,14.2,3.11,53.0,0.5441,1,cover_drive
110.79,20.18,2.545,19.53,0.6749,0,cover_drive
113.37,54.43,6.897,44.97,0.8061,0,cut
108.66,49.1,5.397,14.14,1.0,0,pull
78.52,23.6,4.352,5.31,0.6386,1,defensive
97.62,38.07,3.815,80.35,0.6251,1,cover_drive
78.47,40.81,3.815,-15.1,0.6326,0,flick
108.79,51.73,5.718,70.48,0.9188,1,cut
81.05,67.45,4.063,-37.23,0.6617,1,flick
97.16,88.26,5.726,71.5,0.7205,0,cut
101.85,45.2,4.379,22.27,0.4237,1,defensive
96.01,64.78,4.333,-57.39,0.9288,1,flick
52.83,16.45,3.934,-23.23,0.5736,1,defensive
98.18,73.15,7.474,-24.87,0.8109,0,pull
82.48,8.0,2.588,61.07,0.7837,1,cover_drive
93.55,40.43,2.791,31.85,0.9131,1,straight_drive
85.53,52.39,3.308,-57.71,0.5468,0,flick
95.11,27.19,2.703,33.53,0.7286,1,cover_drive
85.0,59.04,3.36,-63.13,0.6279,1,flick
69.48,76.17,4.011,58.27,0.9063,1,defensive
108.69,21.53,2.348,14.76,0.6742,1,straight_drive
82.07,76.16,5.194,45.83,0.919,0,cut
88.01,43.42,5.995,68.2,0.922,1,cut
93.18,37.26,2.778,21.44,0.7393,1,straight_drive
108.74,43.49,3.357,-43.71,0.7626,0,flick
69.6,42.8,5.168,-5.27,0.7391,0,defensive
96.15,20.07,4.001,-32.81,0.519,1,flick
69.94,44.68,5.906,-27.73,0.5459,1,defensive
89.14,72.02,6.81,94.64,0.5326,0,cut
88.92,59.16,5.682,73.39,0.2772,0,defensive
107.63,28.38,3.202,40.07,0.6117,1,straight_drive
57.28,31.24,3.394,33.41,1.0,1,defensive
110.78,54.39,6.792,-40.58,0.7454,0,pull
